iter,objective,gap,alpha
8865,4.231389e+06,3.709806e-06,0.000229
8866,4.231389e+06,3.054675e-06,0.000086
8867,4.231389e+06,2.154687e-06,0.000086
8868,4.231389e+06,2.840682e-06,0.000107
8869,4.231389e+06,2.519058e-06,0.000113
8870,4.231389e+06,2.319089e-06,0.000097
8871,4.231389e+06,2.650332e-06,0.000122
8872,4.231389e+06,2.666839e-06,0.000090
8873,4.231389e+06,2.474708e-06,0.000097
8874,4.231389e+06,2.800691e-06,0.000142
8875,4.231389e+06,2.193902e-06,0.000068
8876,4.231389e+06,3.713700e-06,0.000183
8877,4.231389e+06,2.296877e-06,0.000063
8878,4.231389e+06,3.127391e-06,0.000118
8879,4.231389e+06,2.666114e-06,0.000100
8880,4.231389e+06,2.334160e-06,0.000103
8881,4.231389e+06,3.168954e-06,0.000181
8882,4.231389e+06,2.549491e-06,0.000107
8883,4.231389e+06,2.344690e-06,0.000065
8884,4.231389e+06,3.400095e-06,0.000146
8885,4.231389e+06,2.901010e-06,0.000113
8886,4.231389e+06,2.951042e-06,0.000125
8887,4.231389e+06,2.410411e-06,0.000076
8888,4.231389e+06,3.563769e-06,0.000180
8889,4.231389e+06,2.493559e-06,0.000082
8890,4.231389e+06,3.722687e-06,0.000259
8891,4.231389e+06,3.035503e-06,0.000078
8892,4.231389e+06,2.508030e-06,0.000116
8893,4.231389e+06,3.122888e-06,0.000142
8894,4.231389e+06,2.136744e-06,0.000066
8895,4.231389e+06,3.986798e-06,0.000227
8896,4.231389e+06,2.964355e-06,0.000073
8897,4.231389e+06,3.623811e-06,0.000247
8898,4.231389e+06,2.940254e-06,0.000082
8899,4.231389e+06,2.557837e-06,0.000119
8900,4.231389e+06,2.670649e-06,0.000084
8901,4.231389e+06,3.066161e-06,0.000130
8902,4.231389e+06,2.038559e-06,0.000062
8903,4.231389e+06,3.089807e-06,0.000198
8904,4.231389e+06,2.563369e-06,0.000065
8905,4.231389e+06,2.837013e-06,0.000125
8906,4.231389e+06,2.755039e-06,0.000091
8907,4.231389e+06,2.788388e-06,0.000138
8908,4.231389e+06,2.412785e-06,0.000080
8909,4.231389e+06,2.926774e-06,0.000121
8910,4.231389e+06,2.982966e-06,0.000128
8911,4.231389e+06,2.709395e-06,0.000105
8912,4.231389e+06,2.705070e-06,0.000089
8913,4.231389e+06,3.706765e-06,0.000243
8914,4.231389e+06,2.873162e-06,0.000082
8915,4.231389e+06,2.262944e-06,0.000088
8916,4.231389e+06,2.723583e-06,0.000112
8917,4.231389e+06,2.123777e-06,0.000068
8918,4.231389e+06,2.564537e-06,0.000133
8919,4.231389e+06,2.191722e-06,0.000062
8920,4.231389e+06,2.480900e-06,0.000114
8921,4.231389e+06,2.727865e-06,0.000123
8922,4.231389e+06,3.162665e-06,0.000109
8923,4.231388e+06,2.373120e-06,0.000077
8924,4.231388e+06,2.317709e-06,0.000105
8925,4.231388e+06,2.621252e-06,0.000125
8926,4.231388e+06,2.636147e-06,0.000099
8927,4.231388e+06,2.974341e-06,0.000121
8928,4.231388e+06,2.735491e-06,0.000093
8929,4.231388e+06,2.636031e-06,0.000123
8930,4.231388e+06,2.410262e-06,0.000083
8931,4.231388e+06,2.335809e-06,0.000080
8932,4.231388e+06,3.037853e-06,0.000154
8933,4.231388e+06,2.699906e-06,0.000082
8934,4.231388e+06,3.408218e-06,0.000218
8935,4.231388e+06,2.848388e-06,0.000089
8936,4.231388e+06,3.278584e-06,0.000192
8937,4.231388e+06,2.232797e-06,0.000090
8938,4.231388e+06,2.329006e-06,0.000083
8939,4.231388e+06,3.115120e-06,0.000116
8940,4.231388e+06,2.943179e-06,0.000140
8941,4.231388e+06,2.485962e-06,0.000078
8942,4.231388e+06,3.151744e-06,0.000121
8943,4.231388e+06,2.314744e-06,0.000096
8944,4.231388e+06,2.542706e-06,0.000084
8945,4.231388e+06,2.589922e-06,0.000134
8946,4.231388e+06,2.478754e-06,0.000079
8947,4.231388e+06,2.386634e-06,0.000086
8948,4.231388e+06,2.345821e-06,0.000100
8949,4.231388e+06,2.745414e-06,0.000124
8950,4.231388e+06,2.466196e-06,0.000089
8951,4.231388e+06,4.467625e-06,0.000229
8952,4.231388e+06,2.688205e-06,0.000081
8953,4.231388e+06,2.617023e-06,0.000102
8954,4.231388e+06,2.713212e-06,0.000111
8955,4.231388e+06,2.612050e-06,0.000093
8956,4.231388e+06,2.763287e-06,0.000100
8957,4.231388e+06,2.069201e-06,0.000088
8958,4.231388e+06,2.312786e-06,0.000092
8959,4.231388e+06,3.594895e-06,0.000142
8960,4.231388e+06,2.297424e-06,0.000082
8961,4.231388e+06,1.993176e-06,0.000078
8962,4.231388e+06,2.694102e-06,0.000124
8963,4.231388e+06,2.694710e-06,0.000092
8964,4.231388e+06,2.561227e-06,0.000107
8965,4.231388e+06,2.684852e-06,0.000124
8966,4.231388e+06,2.428874e-06,0.000103
8967,4.231388e+06,2.552192e-06,0.000107
8968,4.231388e+06,2.598713e-06,0.000111
8969,4.231388e+06,3.032827e-06,0.000117
8970,4.231388e+06,3.204545e-06,0.000133
8971,4.231388e+06,2.467085e-06,0.000090
8972,4.231388e+06,3.384476e-06,0.000122
8973,4.231388e+06,2.053731e-06,0.000077
8974,4.231388e+06,2.368384e-06,0.000109
8975,4.231388e+06,2.525569e-06,0.000122
8976,4.231388e+06,2.696324e-06,0.000094
8977,4.231388e+06,3.572863e-06,0.000164
8978,4.231388e+06,2.246710e-06,0.000072
8979,4.231388e+06,3.024595e-06,0.000164
8980,4.231388e+06,2.773554e-06,0.000077
8981,4.231388e+06,2.702963e-06,0.000108
8982,4.231388e+06,2.820845e-06,0.000106
8983,4.231388e+06,2.667614e-06,0.000125
8984,4.231388e+06,2.281360e-06,0.000092
8985,4.231388e+06,2.642789e-06,0.000129
8986,4.231388e+06,2.831762e-06,0.000107
8987,4.231388e+06,2.510450e-06,0.000080
8988,4.231388e+06,4.023917e-06,0.000287
8989,4.231388e+06,2.973482e-06,0.000085
8990,4.231388e+06,2.384371e-06,0.000090
8991,4.231388e+06,3.036683e-06,0.000134
8992,4.231388e+06,2.271338e-06,0.000066
8993,4.231388e+06,2.465101e-06,0.000122
8994,4.231388e+06,2.353685e-06,0.000080
8995,4.231388e+06,2.391729e-06,0.000105
8996,4.231388e+06,2.541723e-06,0.000122
8997,4.231388e+06,2.532994e-06,0.000088
8998,4.231388e+06,3.260720e-06,0.000147
8999,4.231388e+06,2.398696e-06,0.000076
9000,4.231388e+06,2.370854e-06,0.000103
9001,4.231388e+06,2.557394e-06,0.000075
9002,4.231388e+06,2.305621e-06,0.000104
9003,4.231388e+06,2.376329e-06,0.000074
9004,4.231388e+06,2.308711e-06,0.000082
9005,4.231388e+06,3.061747e-06,0.000163
9006,4.231388e+06,2.698745e-06,0.000090
9007,4.231388e+06,3.119189e-06,0.000133
9008,4.231388e+06,2.108148e-06,0.000068
9009,4.231388e+06,2.893257e-06,0.000152
9010,4.231388e+06,2.137929e-06,0.000081
9011,4.231388e+06,2.320276e-06,0.000104
9012,4.231388e+06,3.484077e-06,0.000153
9013,4.231388e+06,2.416129e-06,0.000075
9014,4.231388e+06,2.845904e-06,0.000101
9015,4.231388e+06,3.328157e-06,0.000109
9016,4.231388e+06,1.903790e-06,0.000073
9017,4.231388e+06,2.517092e-06,0.000110
9018,4.231388e+06,3.043798e-06,0.000115
9019,4.231388e+06,2.802656e-06,0.000115
9020,4.231388e+06,2.998552e-06,0.000130
9021,4.231388e+06,2.404373e-06,0.000082
9022,4.231388e+06,2.317712e-06,0.000096
9023,4.231388e+06,2.840262e-06,0.000149
9024,4.231388e+06,2.499508e-06,0.000080
9025,4.231388e+06,2.015136e-06,0.000062
9026,4.231388e+06,3.660830e-06,0.000271
9027,4.231388e+06,2.897652e-06,0.000069
9028,4.231388e+06,2.561399e-06,0.000108
9029,4.231388e+06,3.025269e-06,0.000108
9030,4.231388e+06,1.847606e-06,0.000059
9031,4.231388e+06,2.866993e-06,0.000124
9032,4.231388e+06,2.681194e-06,0.000106
9033,4.231388e+06,3.846583e-06,0.000232
9034,4.231388e+06,2.672133e-06,0.000066
9035,4.231388e+06,2.235208e-06,0.000107
9036,4.231388e+06,2.386007e-06,0.000089
9037,4.231388e+06,2.386252e-06,0.000087
9038,4.231388e+06,2.078278e-06,0.000076
9039,4.231388e+06,2.857505e-06,0.000116
9040,4.231388e+06,2.127600e-06,0.000068
9041,4.231388e+06,2.551155e-06,0.000109
9042,4.231388e+06,3.296019e-06,0.000145
9043,4.231388e+06,2.191613e-06,0.000091
9044,4.231388e+06,2.192453e-06,0.000077
9045,4.231388e+06,2.652861e-06,0.000105
9046,4.231388e+06,2.825395e-06,0.000118
9047,4.231388e+06,3.175783e-06,0.000141
9048,4.231388e+06,2.607915e-06,0.000085
9049,4.231388e+06,2.962830e-06,0.000103
9050,4.231388e+06,2.114152e-06,0.000072
9051,4.231388e+06,2.458847e-06,0.000107
9052,4.231388e+06,1.972066e-06,0.000070
9053,4.231388e+06,2.756471e-06,0.000134
9054,4.231388e+06,2.253252e-06,0.000075
9055,4.231388e+06,3.186378e-06,0.000138
9056,4.231388e+06,2.256663e-06,0.000080
9057,4.231388e+06,2.289220e-06,0.000103
9058,4.231388e+06,3.204186e-06,0.000144
9059,4.231388e+06,2.477207e-06,0.000070
9060,4.231388e+06,3.007437e-06,0.000139
9061,4.231388e+06,2.673565e-06,0.000079
9062,4.231388e+06,2.256851e-06,0.000103
9063,4.231388e+06,2.733700e-06,0.000136
9064,4.231388e+06,2.523197e-06,0.000086
9065,4.231388e+06,2.783329e-06,0.000115
9066,4.231388e+06,2.433022e-06,0.000085
9067,4.231388e+06,2.627957e-06,0.000108
9068,4.231388e+06,2.272315e-06,0.000088
9069,4.231388e+06,2.691003e-06,0.000134
9070,4.231388e+06,2.702906e-06,0.000109
9071,4.231388e+06,2.424311e-06,0.000066
9072,4.231388e+06,2.866816e-06,0.000117
9073,4.231388e+06,2.882465e-06,0.000124
9074,4.231388e+06,1.868349e-06,0.000069
9075,4.231388e+06,3.688793e-06,0.000228
9076,4.231388e+06,2.857112e-06,0.000072
9077,4.231388e+06,2.907531e-06,0.000134
9078,4.231388e+06,2.868008e-06,0.000114
9079,4.231388e+06,2.499716e-06,0.000097
9080,4.231388e+06,2.565632e-06,0.000101
9081,4.231388e+06,2.544062e-06,0.000077
9082,4.231388e+06,2.683499e-06,0.000146
9083,4.231388e+06,2.247145e-06,0.000072
9084,4.231388e+06,2.367526e-06,0.000103
9085,4.231388e+06,2.744980e-06,0.000113
9086,4.231388e+06,2.677046e-06,0.000116
9087,4.231388e+06,2.613325e-06,0.000095
9088,4.231388e+06,2.665386e-06,0.000103
9089,4.231388e+06,2.368204e-06,0.000093
9090,4.231388e+06,3.517436e-06,0.000121
9091,4.231388e+06,2.335838e-06,0.000098
9092,4.231388e+06,2.644375e-06,0.000075
9093,4.231388e+06,2.824523e-06,0.000144
9094,4.231388e+06,2.383048e-06,0.000065
9095,4.231388e+06,2.172466e-06,0.000098
9096,4.231388e+06,2.735692e-06,0.000119
9097,4.231388e+06,3.110179e-06,0.000125
9098,4.231387e+06,2.497103e-06,0.000078
9099,4.231387e+06,2.642101e-06,0.000124
9100,4.231387e+06,2.726593e-06,0.000118
9101,4.231387e+06,2.582174e-06,0.000119
9102,4.231387e+06,2.143133e-06,0.000073
9103,4.231387e+06,2.488844e-06,0.000120
9104,4.231387e+06,2.473239e-06,0.000096
9105,4.231387e+06,2.494197e-06,0.000088
9106,4.231387e+06,2.348268e-06,0.000085
9107,4.231387e+06,2.308722e-06,0.000108
9108,4.231387e+06,3.050988e-06,0.000125
9109,4.231387e+06,2.138536e-06,0.000063
9110,4.231387e+06,2.887065e-06,0.000159
9111,4.231387e+06,2.741872e-06,0.000102
9112,4.231387e+06,2.426576e-06,0.000105
9113,4.231387e+06,3.219309e-06,0.000147
9114,4.231387e+06,2.548962e-06,0.000090
9115,4.231387e+06,2.725432e-06,0.000140
9116,4.231387e+06,2.583242e-06,0.000072
9117,4.231387e+06,2.511433e-06,0.000121
9118,4.231387e+06,2.676213e-06,0.000107
9119,4.231387e+06,3.687446e-06,0.000207
9120,4.231387e+06,2.523240e-06,0.000065
9121,4.231387e+06,2.901548e-06,0.000110
9122,4.231387e+06,2.149565e-06,0.000080
9123,4.231387e+06,2.311186e-06,0.000103
9124,4.231387e+06,3.006744e-06,0.000127
9125,4.231387e+06,2.862981e-06,0.000081
9126,4.231387e+06,3.402743e-06,0.000148
9127,4.231387e+06,2.180120e-06,0.000082
9128,4.231387e+06,3.126153e-06,0.000128
9129,4.231387e+06,2.592447e-06,0.000112
9130,4.231387e+06,2.492598e-06,0.000111
9131,4.231387e+06,2.975636e-06,0.000122
9132,4.231387e+06,2.610040e-06,0.000096
9133,4.231387e+06,2.490618e-06,0.000121
9134,4.231387e+06,2.768372e-06,0.000117
9135,4.231387e+06,2.364747e-06,0.000074
9136,4.231387e+06,3.549453e-06,0.000239
9137,4.231387e+06,2.694492e-06,0.000061
9138,4.231387e+06,2.710966e-06,0.000126
9139,4.231387e+06,3.372269e-06,0.000141
9140,4.231387e+06,2.271867e-06,0.000063
9141,4.231387e+06,3.262660e-06,0.000200
9142,4.231387e+06,2.550544e-06,0.000070
9143,4.231387e+06,2.307485e-06,0.000122
9144,4.231387e+06,3.544217e-06,0.000153
9145,4.231387e+06,2.463737e-06,0.000085
9146,4.231387e+06,2.291207e-06,0.000100
9147,4.231387e+06,2.670772e-06,0.000128
9148,4.231387e+06,2.189589e-06,0.000081
9149,4.231387e+06,2.765506e-06,0.000140
9150,4.231387e+06,2.163471e-06,0.000058
9151,4.231387e+06,3.490792e-06,0.000220
9152,4.231387e+06,2.871164e-06,0.000067
9153,4.231387e+06,2.858766e-06,0.000133
9154,4.231387e+06,2.682625e-06,0.000124
9155,4.231387e+06,2.818093e-06,0.000097
9156,4.231387e+06,2.532987e-06,0.000126
9157,4.231387e+06,2.304668e-06,0.000073
9158,4.231387e+06,2.632767e-06,0.000100
9159,4.231387e+06,2.637174e-06,0.000106
9160,4.231387e+06,2.593334e-06,0.000082
9161,4.231387e+06,2.415308e-06,0.000103
9162,4.231387e+06,2.520975e-06,0.000083
9163,4.231387e+06,2.986199e-06,0.000109
9164,4.231387e+06,2.451893e-06,0.000106
9165,4.231387e+06,3.301668e-06,0.000148
9166,4.231387e+06,2.158837e-06,0.000064
9167,4.231387e+06,2.298961e-06,0.000114
9168,4.231387e+06,2.292091e-06,0.000083
9169,4.231387e+06,2.606232e-06,0.000093
9170,4.231387e+06,2.508362e-06,0.000128
9171,4.231387e+06,2.515662e-06,0.000103
9172,4.231387e+06,3.302173e-06,0.000127
9173,4.231387e+06,2.468091e-06,0.000062
9174,4.231387e+06,2.734313e-06,0.000142
9175,4.231387e+06,2.564258e-06,0.000073
9176,4.231387e+06,2.495594e-06,0.000105
9177,4.231387e+06,2.994209e-06,0.000134
9178,4.231387e+06,2.457909e-06,0.000084
9179,4.231387e+06,2.637490e-06,0.000136
9180,4.231387e+06,2.358366e-06,0.000078
9181,4.231387e+06,2.523585e-06,0.000110
9182,4.231387e+06,2.250143e-06,0.000096
9183,4.231387e+06,2.584872e-06,0.000093
9184,4.231387e+06,1.956005e-06,0.000073
9185,4.231387e+06,2.949521e-06,0.000128
9186,4.231387e+06,2.858652e-06,0.000126
9187,4.231387e+06,2.544447e-06,0.000118
9188,4.231387e+06,2.585627e-06,0.000067
9189,4.231387e+06,3.877975e-06,0.000283
9190,4.231387e+06,2.948768e-06,0.000079
9191,4.231387e+06,2.992371e-06,0.000114
9192,4.231387e+06,2.794762e-06,0.000110
9193,4.231387e+06,2.341670e-06,0.000108
9194,4.231387e+06,2.305242e-06,0.000107
9195,4.231387e+06,3.872029e-06,0.000240
9196,4.231387e+06,2.616180e-06,0.000069
9197,4.231387e+06,2.701733e-06,0.000089
9198,4.231387e+06,2.907149e-06,0.000131
9199,4.231387e+06,2.400513e-06,0.000061
9200,4.231387e+06,2.627566e-06,0.000134
9201,4.231387e+06,2.281034e-06,0.000089
9202,4.231387e+06,2.595716e-06,0.000127
9203,4.231387e+06,2.357008e-06,0.000071
9204,4.231387e+06,4.147204e-06,0.000218
9205,4.231387e+06,2.594157e-06,0.000072
9206,4.231387e+06,2.631382e-06,0.000152
9207,4.231387e+06,2.687944e-06,0.000084
9208,4.231387e+06,2.546706e-06,0.000114
9209,4.231387e+06,2.968277e-06,0.000153
9210,4.231387e+06,2.488610e-06,0.000066
9211,4.231387e+06,2.951288e-06,0.000151
9212,4.231387e+06,2.362389e-06,0.000073
9213,4.231387e+06,3.054964e-06,0.000179
9214,4.231387e+06,2.286924e-06,0.000075
9215,4.231387e+06,3.213244e-06,0.000178
9216,4.231387e+06,2.372909e-06,0.000066
9217,4.231387e+06,3.555650e-06,0.000177
9218,4.231387e+06,2.389988e-06,0.000071
9219,4.231387e+06,2.255583e-06,0.000099
9220,4.231387e+06,2.551915e-06,0.000087
9221,4.231387e+06,3.376203e-06,0.000190
9222,4.231387e+06,2.514160e-06,0.000059
9223,4.231387e+06,2.439578e-06,0.000124
9224,4.231387e+06,2.012353e-06,0.000074
9225,4.231387e+06,3.194455e-06,0.000139
9226,4.231387e+06,2.448418e-06,0.000079
9227,4.231387e+06,3.114797e-06,0.000157
9228,4.231387e+06,2.203813e-06,0.000059
9229,4.231387e+06,3.709113e-06,0.000261
9230,4.231387e+06,2.956127e-06,0.000074
9231,4.231387e+06,2.254589e-06,0.000087
9232,4.231387e+06,2.675051e-06,0.000091
9233,4.231387e+06,1.838595e-06,0.000068
9234,4.231387e+06,2.696542e-06,0.000142
9235,4.231387e+06,2.680576e-06,0.000087
9236,4.231387e+06,2.830722e-06,0.000153
9237,4.231387e+06,2.526330e-06,0.000080
9238,4.231387e+06,3.281455e-06,0.000217
9239,4.231387e+06,2.507087e-06,0.000080
9240,4.231387e+06,2.839282e-06,0.000121
9241,4.231387e+06,2.780608e-06,0.000101
9242,4.231387e+06,2.957366e-06,0.000119
9243,4.231387e+06,2.020482e-06,0.000077
9244,4.231387e+06,2.593504e-06,0.000080
9245,4.231387e+06,2.131538e-06,0.000097
9246,4.231387e+06,2.313000e-06,0.000101
9247,4.231387e+06,2.612109e-06,0.000135
9248,4.231387e+06,2.548059e-06,0.000079
9249,4.231387e+06,3.094084e-06,0.000137
9250,4.231387e+06,2.387139e-06,0.000075
9251,4.231387e+06,2.344318e-06,0.000107
9252,4.231387e+06,3.058122e-06,0.000133
9253,4.231387e+06,2.033069e-06,0.000064
9254,4.231387e+06,2.542807e-06,0.000125
9255,4.231387e+06,2.049919e-06,0.000074
9256,4.231387e+06,2.460315e-06,0.000079
9257,4.231387e+06,2.755623e-06,0.000109
9258,4.231387e+06,2.935863e-06,0.000098
9259,4.231387e+06,2.956527e-06,0.000130
9260,4.231387e+06,2.261647e-06,0.000068
9261,4.231387e+06,2.441554e-06,0.000117
9262,4.231387e+06,2.335783e-06,0.000089
9263,4.231387e+06,2.590257e-06,0.000130
9264,4.231387e+06,2.395657e-06,0.000082
9265,4.231387e+06,2.225881e-06,0.000103
9266,4.231387e+06,2.960443e-06,0.000116
9267,4.231387e+06,2.378679e-06,0.000094
9268,4.231387e+06,3.221383e-06,0.000120
9269,4.231387e+06,2.244620e-06,0.000094
9270,4.231387e+06,2.440777e-06,0.000083
9271,4.231387e+06,4.153175e-06,0.000235
9272,4.231387e+06,2.640650e-06,0.000072
9273,4.231386e+06,2.314380e-06,0.000083
9274,4.231386e+06,2.488440e-06,0.000120
9275,4.231386e+06,2.086234e-06,0.000058
9276,4.231386e+06,3.550694e-06,0.000234
9277,4.231386e+06,2.886748e-06,0.000068
9278,4.231386e+06,2.030918e-06,0.000095
9279,4.231386e+06,2.173921e-06,0.000080
9280,4.231386e+06,3.120279e-06,0.000131
9281,4.231386e+06,2.202072e-06,0.000075
9282,4.231386e+06,4.096037e-06,0.000209
9283,4.231386e+06,2.671660e-06,0.000075
9284,4.231386e+06,2.223459e-06,0.000102
9285,4.231386e+06,2.150163e-06,0.000070
9286,4.231386e+06,2.644085e-06,0.000074
9287,4.231386e+06,2.499622e-06,0.000117
9288,4.231386e+06,2.523944e-06,0.000086
9289,4.231386e+06,2.610841e-06,0.000134
9290,4.231386e+06,2.704836e-06,0.000101
9291,4.231386e+06,2.966497e-06,0.000168
9292,4.231386e+06,2.835740e-06,0.000098
9293,4.231386e+06,3.001115e-06,0.000166
9294,4.231386e+06,2.433755e-06,0.000073
9295,4.231386e+06,2.184663e-06,0.000085
9296,4.231386e+06,2.747196e-06,0.000124
9297,4.231386e+06,1.917512e-06,0.000081
9298,4.231386e+06,3.780749e-06,0.000250
9299,4.231386e+06,2.469828e-06,0.000060
9300,4.231386e+06,3.197600e-06,0.000109
9301,4.231386e+06,2.063239e-06,0.000079
9302,4.231386e+06,2.557242e-06,0.000134
9303,4.231386e+06,2.145229e-06,0.000074
9304,4.231386e+06,2.712280e-06,0.000132
9305,4.231386e+06,2.710451e-06,0.000096
9306,4.231386e+06,2.936732e-06,0.000165
9307,4.231386e+06,2.375979e-06,0.000064
9308,4.231386e+06,2.923159e-06,0.000165
9309,4.231386e+06,2.521474e-06,0.000073
9310,4.231386e+06,2.235059e-06,0.000104
9311,4.231386e+06,2.820130e-06,0.000112
9312,4.231386e+06,2.098960e-06,0.000072
9313,4.231386e+06,2.629779e-06,0.000102
9314,4.231386e+06,2.299194e-06,0.000099
9315,4.231386e+06,3.020446e-06,0.000099
9316,4.231386e+06,2.118900e-06,0.000093
9317,4.231386e+06,2.839366e-06,0.000153
9318,4.231386e+06,2.524665e-06,0.000090
9319,4.231386e+06,2.924103e-06,0.000103
9320,4.231386e+06,3.097229e-06,0.000174
9321,4.231386e+06,2.521434e-06,0.000083
9322,4.231386e+06,2.693128e-06,0.000141
9323,4.231386e+06,2.421633e-06,0.000080
9324,4.231386e+06,2.721769e-06,0.000112
9325,4.231386e+06,2.345551e-06,0.000095
9326,4.231386e+06,2.343099e-06,0.000097
9327,4.231386e+06,2.881137e-06,0.000119
9328,4.231386e+06,2.046895e-06,0.000063
9329,4.231386e+06,2.880838e-06,0.000120
9330,4.231386e+06,2.310763e-06,0.000069
9331,4.231386e+06,2.640708e-06,0.000126
9332,4.231386e+06,2.240406e-06,0.000066
9333,4.231386e+06,3.063904e-06,0.000135
9334,4.231386e+06,2.169124e-06,0.000078
9335,4.231386e+06,2.990626e-06,0.000168
9336,4.231386e+06,2.593629e-06,0.000082
9337,4.231386e+06,2.811621e-06,0.000148
9338,4.231386e+06,2.455027e-06,0.000087
9339,4.231386e+06,2.647286e-06,0.000144
9340,4.231386e+06,2.371485e-06,0.000066
9341,4.231386e+06,3.747264e-06,0.000202
9342,4.231386e+06,2.550107e-06,0.000065
9343,4.231386e+06,2.398661e-06,0.000099
9344,4.231386e+06,3.064469e-06,0.000142
9345,4.231386e+06,2.381111e-06,0.000094
9346,4.231386e+06,2.452221e-06,0.000109
9347,4.231386e+06,2.524172e-06,0.000103
9348,4.231386e+06,2.203626e-06,0.000058
9349,4.231386e+06,2.934315e-06,0.000161
9350,4.231386e+06,2.154080e-06,0.000058
9351,4.231386e+06,2.267035e-06,0.000096
9352,4.231386e+06,2.947083e-06,0.000132
9353,4.231386e+06,2.278040e-06,0.000077
9354,4.231386e+06,2.980898e-06,0.000173
9355,4.231386e+06,2.450753e-06,0.000054
9356,4.231386e+06,2.380827e-06,0.000132
9357,4.231386e+06,2.179388e-06,0.000072
9358,4.231386e+06,2.816365e-06,0.000161
9359,4.231386e+06,2.387360e-06,0.000079
9360,4.231386e+06,2.142769e-06,0.000098
9361,4.231386e+06,3.495369e-06,0.000136
9362,4.231386e+06,2.486148e-06,0.000096
9363,4.231386e+06,2.081683e-06,0.000067
9364,4.231386e+06,3.251853e-06,0.000204
9365,4.231386e+06,2.371188e-06,0.000069
9366,4.231386e+06,3.397605e-06,0.000162
9367,4.231386e+06,2.872370e-06,0.000087
9368,4.231386e+06,2.991879e-06,0.000127
9369,4.231386e+06,2.212873e-06,0.000075
9370,4.231386e+06,3.381870e-06,0.000219
9371,4.231386e+06,2.955554e-06,0.000095
9372,4.231386e+06,2.070116e-06,0.000074
9373,4.231386e+06,2.524617e-06,0.000096
9374,4.231386e+06,1.829361e-06,0.000059
9375,4.231386e+06,2.580144e-06,0.000137
9376,4.231386e+06,2.103631e-06,0.000073
9377,4.231386e+06,3.018077e-06,0.000169
9378,4.231386e+06,2.281641e-06,0.000061
9379,4.231386e+06,2.338571e-06,0.000104
9380,4.231386e+06,2.985963e-06,0.000116
9381,4.231386e+06,2.082455e-06,0.000073
9382,4.231386e+06,2.472193e-06,0.000084
9383,4.231386e+06,3.430256e-06,0.000162
9384,4.231386e+06,2.261079e-06,0.000072
9385,4.231386e+06,2.924307e-06,0.000178
9386,4.231386e+06,2.959334e-06,0.000102
9387,4.231386e+06,2.736271e-06,0.000102
9388,4.231386e+06,2.415757e-06,0.000111
9389,4.231386e+06,2.530175e-06,0.000083
9390,4.231386e+06,3.095787e-06,0.000156
9391,4.231386e+06,2.266063e-06,0.000068
9392,4.231386e+06,3.799177e-06,0.000201
9393,4.231386e+06,2.435529e-06,0.000059
9394,4.231386e+06,2.327607e-06,0.000108
9395,4.231386e+06,2.555742e-06,0.000103
9396,4.231386e+06,2.137853e-06,0.000077
9397,4.231386e+06,2.583611e-06,0.000105
9398,4.231386e+06,2.088441e-06,0.000074
9399,4.231386e+06,3.199307e-06,0.000200
9400,4.231386e+06,2.336174e-06,0.000062
9401,4.231386e+06,2.430010e-06,0.000113
9402,4.231386e+06,2.413645e-06,0.000089
9403,4.231386e+06,2.561921e-06,0.000092
9404,4.231386e+06,2.773839e-06,0.000122
9405,4.231386e+06,2.274890e-06,0.000076
9406,4.231386e+06,2.523573e-06,0.000121
9407,4.231386e+06,2.451936e-06,0.000086
9408,4.231386e+06,2.700292e-06,0.000141
9409,4.231386e+06,2.382245e-06,0.000065
9410,4.231386e+06,2.399536e-06,0.000090
9411,4.231386e+06,2.606319e-06,0.000116
9412,4.231386e+06,2.447304e-06,0.000082
9413,4.231386e+06,3.105375e-06,0.000127
9414,4.231386e+06,2.252953e-06,0.000081
9415,4.231386e+06,2.192089e-06,0.000108
9416,4.231386e+06,2.560279e-06,0.000084
9417,4.231386e+06,3.851633e-06,0.000206
9418,4.231386e+06,2.170310e-06,0.000066
9419,4.231386e+06,2.316061e-06,0.000090
9420,4.231386e+06,2.527649e-06,0.000102
9421,4.231386e+06,2.723890e-06,0.000077
9422,4.231386e+06,2.885354e-06,0.000165
9423,4.231386e+06,2.558613e-06,0.000082
9424,4.231386e+06,2.359440e-06,0.000086
9425,4.231386e+06,2.356108e-06,0.000103
9426,4.231386e+06,2.263444e-06,0.000082
9427,4.231386e+06,4.511403e-06,0.000255
9428,4.231386e+06,2.538042e-06,0.000064
9429,4.231386e+06,2.589406e-06,0.000134
9430,4.231386e+06,2.439932e-06,0.000107
9431,4.231386e+06,2.243792e-06,0.000084
9432,4.231386e+06,2.649998e-06,0.000106
9433,4.231386e+06,2.435136e-06,0.000086
9434,4.231386e+06,2.535419e-06,0.000122
9435,4.231386e+06,2.100300e-06,0.000074
9436,4.231386e+06,3.776629e-06,0.000231
9437,4.231386e+06,2.872120e-06,0.000069
9438,4.231386e+06,1.993930e-06,0.000091
9439,4.231386e+06,2.911020e-06,0.000117
9440,4.231386e+06,2.208503e-06,0.000070
9441,4.231386e+06,3.343426e-06,0.000148
9442,4.231386e+06,2.738603e-06,0.000094
9443,4.231386e+06,2.322970e-06,0.000076
9444,4.231386e+06,2.421130e-06,0.000116
9445,4.231386e+06,2.252415e-06,0.000082
9446,4.231386e+06,2.438976e-06,0.000099
