tail,head,volume,travel_time
450,507,422.870290,0.186667
450,44,2597.571833,0.666667
451,491,0.000000,13.000000
451,495,3012.904569,0.156000
452,420,2310.500804,0.180000
452,424,18.330000,0.240000
452,474,7779.606450,0.156002
453,459,72.869228,0.462857
453,468,2081.542504,0.132000
453,475,10569.649127,0.240548
454,213,784.161349,0.322191
454,455,9649.499795,0.228112
454,475,8.338553,0.257143
454,513,361.577392,0.200000
455,454,8.355512,0.325714
455,471,4701.991037,0.168000
455,520,5649.006506,0.180050
455,44,1526.223747,0.666667
456,6,126.985615,0.833333
456,8,43.410000,0.666667
456,488,316.294870,0.156000
456,489,837.384015,0.240101
457,490,4525.908942,0.270145
457,507,305.062330,0.173351
457,806,361.566069,0.186667
458,460,3600.382130,0.362413
458,505,4996.634202,0.176822
458,37,2691.285335,0.700000
459,453,8916.293907,0.324042
459,464,0.000000,0.222857
459,499,2276.737952,0.180000
459,37,398.077352,0.700000
460,348,3597.894047,0.195119
460,803,1089.996831,0.168000
461,457,4404.219782,0.251888
461,508,1376.785050,0.156000
462,450,0.000000,18.000000
462,498,1263.393192,0.156000
463,213,3143.738413,0.268511
463,486,7063.778123,0.100238
464,459,8020.645912,0.156003
464,479,53.759710,0.200000
464,517,0.000000,0.222857
465,480,886.339015,0.120065
465,484,278.192666,0.186667
466,459,2932.437212,0.108000
466,480,1258.910979,0.160412
466,487,310.398334,0.173334
467,349,863.948046,0.186669
467,504,1046.118627,0.168000
468,483,1105.557562,0.156000
468,487,2881.981696,0.186992
469,210,3218.407172,0.778229
469,545,504.403891,0.377144
469,547,27.370000,0.400000
470,463,2482.117096,0.187118
470,481,372.585680,0.186667
471,455,441.677827,0.240002
471,476,4567.101242,0.156000
471,515,154.059855,0.200000
472,462,0.000000,13.000000
472,509,154.051229,0.186667
473,461,3776.771264,0.183072
473,819,483.668440,0.186667
473,44,2415.665146,0.666667
474,8,544.811000,0.666667
474,452,444.875345,0.222859
474,478,62.229713,0.200000
474,517,8062.093831,0.168004
475,214,1206.752751,0.326602
475,453,8.338553,0.342857
475,454,9467.478558,0.180064
475,512,4.134033,0.257143
476,471,88.262205,0.222857
476,482,40.011009,0.200000
476,568,4567.101242,0.168000
477,427,399.964992,0.186667
477,452,209.716613,0.180000
478,477,399.964992,0.173334
478,519,45.628743,0.173333
479,465,41.376967,0.080000
479,518,383.364023,0.173334
480,8,651.114000,0.666667
480,465,236.815700,0.120000
480,466,1619.764830,0.161265
480,479,370.981279,0.093334
481,471,372.585680,0.200000
481,482,0.000000,0.222857
482,485,40.011009,0.186667
482,569,0.000000,0.240000
483,205,1415.955896,0.306689
484,465,886.339015,0.186768
484,489,278.192666,0.266668
484,518,0.000000,0.200000
485,470,2482.117096,0.187118
485,546,40.011009,0.133333
486,469,3218.407172,0.264000
486,545,4106.222285,0.149993
487,466,2881.981696,0.176260
487,483,310.398334,0.280000
488,436,369.835134,0.240000
488,449,209.716613,0.168000
489,215,0.000000,1.600000
489,456,60.564532,0.240000
489,484,837.384015,0.266779
489,488,263.256878,0.222857
490,458,4525.908942,0.285153
490,506,0.000000,0.222857
490,805,4.134033,0.240000
491,467,0.000000,13.000000
491,494,0.000000,0.222857
492,451,0.000000,20.000000
492,496,0.000000,0.222857
492,506,4.134033,0.240000
493,467,1910.066673,0.156000
493,494,0.000000,0.173333
494,495,0.000000,0.173333
495,496,0.125829,0.266667
495,511,3012.778739,0.168000
496,492,4.134033,0.222857
496,497,0.125829,0.213333
496,512,0.000000,0.240000
497,450,361.686262,0.173333
497,498,0.000000,0.240000
497,513,48.016467,0.186667
498,500,0.000000,0.173333
498,514,1263.393192,0.168000
499,396,2875.557709,0.189788
499,493,1910.066673,0.168000
500,472,154.051229,0.173333
500,503,90.879274,0.173333
501,473,6079.044552,0.254159
501,510,40.040200,0.173333
502,472,0.000000,13.000000
502,503,40.040200,0.173333
503,516,40.040200,0.186667
503,566,67.908428,0.186667
503,44,90.879274,0.666667
504,460,1087.508748,0.156000
504,505,1122.090937,0.346691
505,451,3012.904569,0.168000
505,506,3105.820570,0.254994
506,490,4.134033,0.222857
506,492,0.000000,0.240000
506,507,3105.820570,0.228152
507,450,2597.446004,0.449183
507,457,422.870290,0.173333
507,508,813.436896,0.226671
508,462,1263.393192,0.168000
508,509,926.828754,0.173339
509,473,267.445172,0.173333
509,510,813.434812,0.173336
510,502,40.040200,0.186667
510,564,813.434812,0.186670
511,453,3799.428399,0.180000
511,499,2508.886430,0.349827
512,475,0.000000,0.257143
512,496,4.134033,0.240000
512,511,3295.536090,0.274840
513,454,784.161349,0.201370
513,497,361.560433,0.186667
513,512,3295.536090,0.219872
514,455,1650.587060,0.180000
514,513,4031.664012,0.272362
515,500,244.930503,0.186667
515,514,4418.857881,0.192907
516,476,40.011009,0.200000
516,515,4509.728529,0.194761
517,422,41.447919,0.200000
517,464,8020.645912,0.156003
517,474,0.000000,0.240000
518,478,383.364023,0.186667
518,517,0.000000,0.200000
519,484,48.955000,0.186667
519,489,45.628743,0.186667
520,463,5649.006506,0.168046
520,481,0.000000,0.240000
521,527,5315.344397,0.214289
521,528,4859.905225,0.218844
521,551,0.056757,0.240000
521,555,4481.103386,0.220468
521,682,0.000000,0.222857
522,529,0.000000,14.000000
522,551,0.000000,0.222857
522,552,0.000000,0.222857
522,45,0.000000,0.666667
523,530,0.016084,0.240000
523,542,0.000000,0.257143
523,553,0.000000,0.257143
523,581,4267.465712,0.156000
524,536,5300.012607,0.228380
524,657,26.521530,0.171429
524,673,3229.696991,0.201560
525,537,1274.250807,0.240318
525,586,512.302221,0.200000
525,595,4269.852624,0.168000
525,53,302.272811,0.500000
526,463,2076.392934,0.160629
526,470,372.585680,0.066667
527,521,4481.103386,0.206689
527,528,2014.545386,0.066896
527,716,5315.344397,0.214289
528,548,1602.256013,0.173549
528,563,5272.194598,0.216247
529,549,1001.530760,0.173360
529,565,0.000000,13.000000
530,523,4267.465712,0.168000
530,541,216.359988,0.200000
530,568,257.921292,0.222857
530,45,600.989522,0.666667
531,570,2482.117096,0.173753
531,572,89.434205,0.173333
532,533,4152.061294,0.204765
532,571,21.542000,0.106667
533,219,3025.175412,0.367541
533,242,1122.921160,0.257152
533,571,2351.485990,0.400761
533,573,374.092789,0.188572
533,15,1895.343174,0.833333
534,531,2355.191313,0.187024
534,542,0.000000,0.240000
534,573,1462.484248,0.222984
535,555,6213.786192,0.228612
535,559,957.871952,0.186673
535,589,3998.886767,0.204032
535,721,1871.087248,0.173453
536,524,3229.696991,0.214997
536,561,2514.866799,0.161474
536,588,0.000000,13.000000
536,589,5299.832889,0.214104
537,525,3947.333040,0.168000
537,540,0.017205,0.240000
537,544,4714.974094,0.230134
538,539,1951.932084,0.190048
538,574,1479.188142,0.186712
538,15,1900.309907,0.833333
539,226,1410.786044,0.535614
539,579,1059.130016,0.186670
540,537,4028.432223,0.168000
540,580,0.016084,0.222857
540,584,336.675802,0.200000
541,531,216.359988,0.186667
541,542,0.000000,0.240000
542,523,0.000000,0.257143
542,534,0.000000,0.240000
542,577,0.000000,0.222857
543,540,75.307133,0.200000
543,544,0.000000,0.240000
544,538,4714.974094,0.214792
544,579,0.000000,0.240000
545,526,504.403891,0.066667
545,547,4106.222285,0.299986
546,526,1944.574723,0.213508
546,547,40.011009,0.133333
547,532,4173.603294,0.116011
548,529,1001.530760,0.173360
548,551,1414.160064,0.186704
549,550,1001.530760,0.186695
549,552,67.908428,0.186667
550,530,21.609686,0.200000
550,567,4340.040251,0.191402
551,521,0.121442,0.240000
551,522,0.000000,0.222857
551,45,708.552406,0.666667
551,556,705.664416,0.173335
552,522,0.000000,0.222857
552,553,0.000000,0.240000
552,558,67.908428,0.173333
553,523,0.000000,0.257143
553,550,3360.119176,0.192904
553,552,0.000000,0.240000
554,521,5057.456861,0.225080
554,726,737.541956,0.173340
555,521,5117.728077,0.226212
555,535,4273.798250,0.205419
555,554,650.360009,0.106669
555,45,1619.821072,0.666667
556,535,1044.182008,0.173342
556,555,19.045611,0.080000
557,522,0.000000,13.000000
557,556,357.563203,0.173334
558,557,357.563203,0.173334
558,560,62.119428,0.186667
559,557,0.000000,14.000000
559,560,957.871952,0.173339
560,583,957.871952,0.186673
560,587,62.119428,0.173333
561,562,313.561976,0.186667
561,585,2524.791799,0.188417
562,524,305.614966,0.068571
562,673,520.249230,0.200002
563,501,5272.194598,0.232881
563,716,306.329102,0.160000
564,548,813.434812,0.186670
564,563,306.329102,0.173333
565,502,0.000000,14.000000
565,564,306.329102,0.173333
566,549,67.908428,0.173333
566,565,306.329102,0.173333
567,516,4509.699338,0.209742
567,566,306.329102,0.186667
568,476,88.262205,0.240000
568,530,4689.225406,0.156000
568,567,475.988189,0.200000
569,541,0.000000,0.222857
569,568,428.453267,0.200000
570,485,2482.117096,0.187118
570,569,428.453267,0.186667
571,546,1944.574723,0.200163
571,570,428.453267,0.173334
571,572,0.000000,0.222857
572,573,89.434205,0.240000
573,239,374.092789,0.222857
573,533,1551.918453,0.188715
573,534,0.000000,0.222857
574,543,75.307133,0.186667
574,575,1403.881009,0.173367
575,240,0.000000,0.186667
575,576,3817.678428,0.189729
576,534,3817.675561,0.176177
576,577,374.097987,0.186667
577,578,0.000000,0.240000
577,581,374.097987,0.200000
578,543,0.000000,0.222857
578,575,2413.797418,0.187066
579,525,1059.130016,0.200004
579,538,0.000000,0.180000
579,595,0.000000,0.514286
580,540,4289.799770,0.156000
580,578,2413.797418,0.200427
580,581,0.016084,0.240000
581,523,0.016084,0.222857
581,580,4289.789496,0.168000
581,582,351.774203,0.200000
582,553,3360.119176,0.179125
582,558,351.774203,0.186667
583,580,2413.807693,0.200427
583,582,3360.119176,0.187310
584,583,4816.054917,0.202032
584,587,892.867999,0.186684
585,537,3359.641309,0.206678
585,584,5372.247114,0.219987
585,53,466.334331,0.500000
586,562,512.302221,0.240000
586,585,5385.044089,0.237444
587,561,323.486976,0.173334
587,588,631.500452,0.173337
588,559,0.000000,0.173333
588,589,631.500452,0.066668
589,535,5742.520317,0.220149
589,536,3998.886767,0.204032
589,721,188.813024,0.133333
590,535,1981.131586,0.186832
590,554,5144.638808,0.228113
591,594,1965.766008,0.339564
591,595,0.000000,0.685714
591,945,5119.804374,1.541923
592,611,3152.291552,0.267359
592,946,130.834189,1.200000
593,600,95.245859,0.300000
593,606,0.000000,0.300000
593,607,0.000000,0.222857
594,640,2234.667867,0.666776
595,525,1274.211123,0.240318
595,591,5371.302520,0.480001
596,597,0.000000,0.771429
596,599,821.016529,0.173344
597,229,435.783185,0.933355
597,598,147.671699,0.173333
597,17,240.053884,0.666667
598,597,415.935031,0.173337
598,599,15.746012,0.737143
598,619,131.925687,0.880000
599,608,0.012182,0.222857
599,610,836.750359,0.186680
600,601,84.649030,0.171429
600,609,0.000000,0.500000
600,612,125.024857,0.560000
601,604,2788.262167,0.347188
601,16,2105.528955,1.000000
602,603,582.977481,0.137144
602,605,95.243646,0.222857
602,16,2171.203045,1.000000
603,227,38.049561,0.720000
603,606,0.002212,0.280000
603,621,1853.731168,0.343483
604,226,2788.262167,0.783668
605,593,95.243646,0.222857
605,604,0.000000,0.240000
606,593,0.002212,0.300000
606,603,0.000000,0.280000
606,605,0.000000,0.085714
607,596,0.000000,0.222857
607,606,0.000000,0.377143
608,600,114.428029,0.257143
608,607,0.000000,0.222857
608,17,1274.418477,0.666667
609,608,1274.418477,0.240069
609,610,0.000000,0.222857
610,614,836.750359,0.173345
610,618,0.000000,0.908571
611,601,4344.859652,0.363892
612,592,130.834189,0.420000
612,611,1192.568100,0.102879
613,609,1274.418477,0.240069
613,612,1198.377432,0.377223
614,613,682.258328,0.222860
614,616,830.941027,0.186679
615,613,1790.537581,0.240369
615,616,286.011741,0.222866
616,615,0.000000,0.222857
616,617,1084.697062,0.246993
616,919,32.255706,1.066667
617,614,676.448996,0.462863
617,616,0.000000,0.240000
617,618,415.935031,0.222915
617,19,930.611008,0.833333
618,617,131.925687,0.222857
618,619,415.935031,0.137178
619,598,415.935031,0.880043
619,618,131.925687,0.137143
619,918,0.000000,1.600000
620,621,0.000000,0.771429
621,596,821.016529,0.333355
621,620,0.000000,0.771429
621,17,1043.466639,0.666667
622,623,1330.908558,0.481262
622,883,737.882542,0.857266
623,622,688.991711,0.480049
623,636,2361.967494,0.347429
623,646,1196.481127,1.030172
623,50,368.440491,0.500000
624,627,1397.053555,0.066940
624,641,2649.003773,0.542343
624,646,1435.038334,1.032489
624,61,353.517462,0.583333
625,629,1032.288735,0.600451
625,641,430.380072,0.426676
625,653,2847.131670,0.895258
625,49,882.800000,0.750000
626,638,4412.085245,0.150297
626,640,5502.701733,0.462397
626,658,0.000000,55.000000
627,624,4049.568663,0.097647
627,892,740.947662,0.666829
627,899,344.522150,0.600002
627,58,496.077699,0.533333
628,630,1553.941774,0.533523
628,642,235.013039,0.533351
628,643,0.000000,1.000000
629,625,513.284374,0.600014
629,628,0.000000,1.100000
629,632,837.646855,0.685739
629,653,3330.022557,0.481648
629,62,364.657785,0.666667
630,628,235.013039,0.466682
630,629,3913.174835,0.568418
630,632,5890.397093,0.407511
630,902,6463.796340,0.665516
630,61,552.793451,0.583333
630,1013,2901.867051,0.810780
631,646,0.000000,0.300000
631,899,219.593000,1.000002
632,630,5910.722789,0.407634
632,637,7353.618309,0.231809
632,924,243.682804,0.411429
632,64,962.603635,0.750000
633,634,2334.383076,0.568926
633,644,2372.620111,0.180003
633,40,1195.090935,1.083333
634,635,137.436000,0.257143
634,649,1583.108532,1.086671
634,667,1158.725840,0.560046
634,885,1224.930384,0.686912
635,634,931.251124,0.257259
635,644,48.890831,0.428571
635,1019,2612.706197,0.267477
636,623,463.603024,0.333343
636,645,2361.967494,0.240744
636,650,0.000000,0.506667
637,632,5958.896720,0.224363
637,638,5776.076915,0.194056
637,713,4739.683879,0.600190
637,62,554.431472,0.666667
638,626,5502.701733,0.181602
638,637,5934.638863,0.202361
638,923,1659.964390,0.426839
639,947,62.101030,1.200000
640,626,4412.085245,0.133497
640,659,5144.602839,0.421085
640,52,376.328894,0.533333
641,624,418.594787,0.506676
641,625,2278.134127,0.442031
641,642,406.477315,0.600139
642,628,1553.941774,0.609740
642,641,23.822384,0.600000
642,893,267.641338,0.733376
642,61,19.018087,0.583333
643,896,0.000000,0.600000
644,622,1379.799389,0.401550
644,635,1041.711553,0.343127
645,636,47.160000,0.205714
645,700,1262.612581,0.426850
645,1018,2361.967494,0.267493
646,260,0.000000,3.000000
646,623,2433.212593,1.081311
646,624,851.387127,1.028871
646,631,219.593000,0.300011
646,49,338.401000,0.750000
647,656,388.494622,0.173333
647,753,0.054884,0.222857
648,647,0.000000,0.222857
648,710,0.000000,0.222857
649,634,137.436000,1.080000
649,665,0.000000,0.274286
649,679,1657.638532,0.343218
649,683,29.358935,0.171429
649,885,392.873333,1.000022
650,636,416.443024,0.506676
651,740,0.000000,0.222857
652,650,416.443024,0.080000
652,701,3641.836779,0.181617
652,50,243.522849,0.500000
653,625,354.200236,0.805717
653,706,3463.979713,0.802917
653,712,3602.852143,0.209112
653,62,316.989743,0.666667
654,704,394.291698,0.173333
654,751,3420.780877,0.179604
655,629,0.000000,1.140000
655,708,3061.872098,0.545121
655,712,135.880944,0.253333
655,51,540.980044,0.583333
656,654,753.200477,0.186669
656,709,0.000000,0.173333
657,536,0.000000,14.000000
657,671,26.521530,0.222857
658,672,0.000000,0.173333
658,756,0.000000,13.000000
659,673,11171.089719,0.802586
659,52,136.762114,0.533333
660,666,3700.321624,0.196243
660,680,4.135000,0.222857
660,681,0.000000,0.240000
661,647,388.549506,0.173333
661,754,5132.876899,0.211429
662,668,3806.923653,0.211641
662,693,0.000000,0.222857
663,669,5104.866802,0.226707
663,695,0.000000,0.222857
664,591,1714.267862,0.471413
664,594,268.901859,0.200000
664,53,495.354858,0.500000
665,649,103.888935,0.274286
665,677,715.739171,0.306677
666,678,2024.884112,0.187323
666,717,5341.537485,0.218813
666,42,0.032479,0.666667
667,651,0.000000,0.274286
667,688,1188.040905,0.160015
668,690,1154.055886,0.186682
668,730,4176.335059,0.188562
668,43,0.000000,0.583333
669,670,1816.972394,0.186779
669,722,4513.429423,0.194839
670,536,1745.497306,0.200363
670,671,1465.019309,0.186710
671,663,0.036667,0.240000
671,698,1491.504172,0.186714
672,661,0.002909,0.186667
672,711,2280.309371,0.173621
673,524,5020.919171,0.204113
673,664,2053.977729,0.466847
673,720,7760.705108,0.258417
673,750,2399.475247,0.174629
674,675,364.859430,0.186667
674,778,4976.678055,0.285977
675,676,364.859430,0.133334
675,718,679.407699,0.186672
676,715,852.203499,0.053337
676,716,4471.108050,0.206623
676,777,6546.006283,0.236068
676,42,1174.881574,0.666667
677,741,3771.151034,0.154853
678,681,679.407699,0.186672
678,719,2024.884112,0.173943
679,649,530.309333,0.342858
679,677,3055.411863,0.190754
679,680,0.000000,0.342857
679,42,955.946033,0.666667
680,660,0.000000,0.222857
680,679,4.135000,0.342857
680,685,105.018582,0.173333
681,660,4.135000,0.240000
681,682,0.000000,0.222857
681,687,675.272699,0.173338
682,521,0.000000,0.222857
682,681,0.000000,0.222857
682,719,0.063294,0.240000
683,738,29.358935,0.205714
684,679,2649.527696,0.175347
684,683,0.000000,0.200000
685,684,165.618333,0.173333
685,732,124.084489,0.186667
686,660,3700.321624,0.182226
686,685,184.684240,0.173333
687,686,184.706721,0.186667
687,727,1418.788037,0.186802
687,42,489.793913,0.666667
688,689,1149.772996,0.173347
688,736,3049.153005,0.177094
688,43,611.171319,0.583333
689,668,1149.772996,0.173347
689,693,105.062451,0.200000
689,43,19.065907,0.583333
690,691,1225.530974,0.173352
690,694,982.488916,0.200028
691,669,1225.535015,0.173352
691,724,0.050844,0.222857
692,651,0.000000,0.171429
692,688,3414.727441,0.207179
693,692,0.000000,0.222857
693,734,105.062451,0.186667
694,662,0.000000,0.240000
694,696,982.488916,0.173358
695,691,0.054884,0.257143
695,694,0.000000,0.222857
696,723,1597.437372,0.173392
696,745,1621.577254,0.173560
696,43,190.849781,0.583333
697,663,5104.830135,0.226706
697,698,1625.514099,0.186735
698,699,1777.691224,0.173428
698,748,1339.327047,0.173360
699,657,0.000000,14.000000
699,673,2314.041313,0.173640
699,52,564.545686,0.533333
700,650,0.000000,0.240000
700,701,1967.598710,0.093414
700,50,345.115660,0.500000
701,702,1365.608977,0.173363
701,743,4243.826511,0.189687
702,704,198.780426,0.173333
702,751,1671.501529,0.173406
702,51,992.606885,0.583333
703,729,3997.214760,0.185866
703,744,2056.818543,0.173515
704,652,57.763089,0.173333
704,707,535.309035,0.173335
705,640,1753.580553,0.534322
705,658,0.000000,0.173333
706,652,4244.039562,0.189691
706,707,0.000000,0.222857
706,51,0.000000,0.583333
707,708,0.000000,0.222857
707,712,535.309035,0.693340
708,654,3061.872098,0.177164
708,709,0.000000,0.240000
709,648,0.000000,0.222857
709,655,0.000000,0.860000
710,661,5521.423497,0.226029
710,711,652.890056,0.240001
710,51,334.498071,0.583333
711,714,2933.199427,0.455637
712,653,671.189979,0.200005
712,655,3602.852143,0.264875
713,710,4737.935574,0.461583
713,714,1.748305,0.257143
714,638,2909.142826,0.294771
714,640,0.000000,0.514286
714,658,0.000000,1.000000
714,52,25.828305,0.533333
715,501,846.890154,0.186680
715,819,5.313345,0.240000
716,527,4471.108050,0.206623
716,676,5622.080183,0.218337
716,718,0.000000,0.213333
717,674,5341.537485,0.218813
718,678,679.407699,0.173362
718,717,0.000000,0.186667
719,527,2024.540722,0.120422
719,716,0.406684,0.240000
720,586,5385.044089,0.237444
720,595,2375.661019,0.200398
721,670,1393.544221,0.173366
721,722,666.356051,0.186671
722,590,5719.501069,0.234969
722,724,63.969955,0.173333
722,43,669.000994,0.583333
723,695,0.054884,0.240000
723,697,1597.437372,0.173392
724,725,63.819857,0.222857
724,728,0.200942,0.173333
725,590,1406.269324,0.173367
725,726,63.855066,0.240000
726,682,0.063294,0.222857
726,687,801.333728,0.173343
727,725,1406.304532,0.173367
727,728,1053.964005,0.173367
728,690,1053.964005,0.173367
728,730,0.200942,0.186667
729,662,3806.923653,0.197532
729,696,1362.441303,0.186698
730,731,4176.536001,0.188566
730,733,0.000000,0.173333
731,686,3700.299142,0.196243
731,727,1041.480500,0.186676
732,731,565.243641,0.173334
732,733,124.128358,0.173333
733,689,124.128358,0.173333
733,736,0.000000,0.173333
734,729,1172.150196,0.173348
734,744,105.062451,0.173333
735,692,3414.727441,0.193367
735,734,1172.150196,0.173348
736,737,3049.153005,0.177094
736,739,0.000000,0.173333
737,684,2483.909363,0.188294
737,732,565.287510,0.173334
738,737,0.043869,0.186667
738,739,29.315066,0.222857
739,667,29.315066,0.222857
740,735,3310.851053,0.121045
740,742,0.000000,0.240000
741,666,3666.132452,0.181866
741,680,105.018582,0.186667
742,700,322.745439,0.222857
742,1018,4129.774778,0.545740
743,735,1276.026584,0.173412
743,742,4452.520217,0.110134
744,702,677.160705,0.173338
744,743,1484.720289,0.173376
745,703,1812.902099,0.186778
745,752,454.581130,0.173334
746,723,0.054884,0.222857
746,745,645.905974,0.173334
747,697,5132.906862,0.211430
747,746,645.905974,0.173334
748,747,645.905974,0.186668
748,755,1339.315766,0.173360
749,699,0.000000,13.000000
749,748,645.894693,0.173334
750,749,645.894693,0.173334
750,757,1753.580553,0.173655
751,703,4241.131205,0.189641
751,752,851.151202,0.186671
752,656,364.705855,0.173334
752,753,941.026477,0.173339
753,746,0.054884,0.222857
753,754,941.026477,0.173339
754,747,5132.906862,0.211430
754,755,940.996514,0.186673
755,672,2280.312280,0.173621
755,756,0.000000,0.173333
756,749,0.000000,13.000000
756,757,0.000000,0.173333
757,705,1753.580553,0.173655
758,336,5730.896488,0.703899
758,364,34.019703,0.291429
758,779,1597.536025,0.192000
758,786,4858.864309,0.209586
758,35,2290.855000,0.750000
759,765,574.134103,0.240000
759,772,3388.670906,0.242317
760,761,710.519328,0.257143
760,782,3406.519236,0.420000
760,35,161.322497,0.750000
761,781,2819.338247,0.364298
761,868,41.657517,0.102857
761,869,1776.714737,0.215877
761,41,1375.340645,0.916667
762,766,6484.321419,0.281497
762,775,2033.692679,0.120084
762,793,5997.997274,0.404012
762,813,2675.204096,0.334458
762,817,365.246753,0.173373
762,865,597.849561,0.666677
763,764,5728.116986,0.146617
763,781,1771.314964,0.202353
763,793,6789.383749,0.161616
763,36,1902.752038,0.616667
764,763,3774.493030,0.135413
764,780,5990.016901,0.072001
764,791,5033.231898,0.211212
764,36,183.694197,0.616667
765,760,677.962804,0.462858
765,975,1383.811743,0.204000
766,762,6817.552658,0.291854
766,777,5542.644114,0.217213
766,818,1998.920223,0.053383
767,765,1487.640444,0.288000
767,772,4929.147901,0.224232
767,791,5499.494093,0.202183
767,36,272.125870,0.616667
768,366,3639.444491,0.243183
768,790,4091.280704,0.187231
769,771,996.013363,0.186695
769,772,3530.889397,0.202318
769,786,5294.614298,0.214043
770,773,3832.293955,0.183725
770,789,139.327179,0.222857
771,758,0.000000,0.480000
771,759,574.134103,0.205714
771,974,421.879260,0.994286
772,767,5771.619963,0.235314
772,769,5253.144575,0.213560
772,810,823.943666,0.160003
773,774,3132.849256,0.191235
773,796,821.831814,0.173336
774,792,3488.620107,0.180176
774,811,1092.961280,0.156000
775,868,2033.692679,0.910327
776,762,4185.986864,0.246787
776,766,1057.242918,0.133341
777,675,679.407699,0.200005
777,676,5594.409038,0.217939
777,766,6817.552658,0.243212
777,778,0.040749,0.200000
778,776,5243.229783,0.182099
779,783,520.119639,0.168000
779,787,811.875028,0.173336
779,31,1077.416386,0.616667
780,763,2935.430959,0.122199
780,812,6543.206049,0.156012
781,761,1771.314964,0.337255
781,763,2616.376428,0.213328
781,782,202.961820,0.240000
782,764,3609.481056,0.120000
783,366,1886.645038,0.160411
783,768,161.098368,0.156000
784,768,4518.892047,0.156000
785,403,0.000000,0.240000
785,808,1317.591654,0.156000
786,758,5456.601533,0.216056
786,769,3735.870276,0.202979
786,787,1442.785578,0.133437
787,769,693.175028,0.186668
787,788,1561.485578,0.186873
788,783,1527.623767,0.173507
788,790,742.036467,0.173340
788,36,777.449509,0.616667
789,769,139.327179,0.186667
789,788,701.556550,0.186673
790,770,3930.173215,0.199185
790,794,903.143955,0.173350
791,764,5499.494093,0.216625
791,767,5033.231898,0.197132
791,792,0.000000,0.205714
792,780,3488.620107,0.166317
793,762,6789.183234,0.436352
793,763,6002.204992,0.149685
793,813,0.200515,0.154286
794,784,2419.501546,0.174678
794,809,906.383860,0.173350
795,770,41.447919,0.173333
795,794,2422.741450,0.188124
796,795,2422.741450,0.174686
796,815,140.581115,0.173333
796,36,984.063386,0.616667
797,774,1448.732131,0.156000
797,796,2707.360137,0.189054
798,799,519.114264,0.253334
798,804,6576.770499,0.156013
799,805,0.000000,0.222857
799,813,4.134033,0.222857
799,817,519.314779,0.253334
800,388,923.389672,0.186687
800,785,0.000000,0.222857
801,800,0.000000,0.240000
801,814,41.447919,0.186667
802,348,140.581115,0.186667
802,801,0.000000,0.222857
803,802,0.000000,0.240000
803,816,2033.640571,0.156000
803,37,0.000000,0.700000
804,458,6576.770499,0.199412
804,803,0.000000,0.445714
805,490,0.000000,0.240000
805,799,4.134033,0.222857
805,804,0.000000,0.325714
806,457,365.447268,0.186710
806,805,0.000000,0.325714
806,817,361.566069,0.173333
807,461,2004.233568,0.168000
807,806,0.000000,0.291429
808,784,2099.390501,0.156000
808,809,17.005812,0.173333
809,800,923.389672,0.173352
809,808,0.000000,0.173333
810,773,122.387115,0.173333
810,789,701.556550,0.173339
811,767,1092.961280,0.060000
811,810,0.000000,0.186667
812,797,2247.565915,0.348605
812,798,6970.770545,0.156035
813,793,4.207718,0.154286
813,799,0.200515,0.222857
813,812,2675.130411,0.242910
814,795,41.447919,0.173333
814,815,0.000000,0.173333
815,802,140.581115,0.173333
815,816,0.000000,0.186667
816,797,1908.526354,0.156000
816,798,125.114217,0.346667
817,762,361.589025,0.173333
817,806,365.447268,0.173373
817,818,519.091307,0.213334
818,777,519.091307,0.186667
818,807,1998.920223,0.173493
819,777,483.668440,0.146667
819,807,5.313345,0.222857
820,826,1131.479504,0.171631
820,827,235.750005,0.548572
820,831,2864.008121,4.872596
821,824,3532.276125,0.540000
821,830,2703.772283,0.135029
821,832,0.000000,1.100000
821,840,4811.840618,0.456000
821,25,1617.547000,1.250000
822,828,0.018995,0.514286
822,837,166.401891,0.257144
822,838,1700.273879,1.022079
823,829,4419.951531,1.123830
823,830,4483.456978,0.597573
823,836,748.144509,0.160041
823,23,1666.535150,1.083333
824,821,5603.967027,0.540003
824,825,833.630107,0.533553
824,27,961.928000,0.666667
824,1016,6289.818453,0.613871
825,328,396.253372,0.360005
825,833,1360.479066,0.548790
825,28,841.941454,0.666667
826,820,1036.660939,0.171560
826,838,674.129442,0.501963
826,839,1277.077504,1.460268
827,820,1691.706839,0.553269
827,828,45.419317,1.100000
827,854,699.293851,0.600066
827,24,617.611547,1.166667
828,822,166.401891,0.514286
828,852,26.569113,0.685714
829,823,4363.600449,1.098480
829,834,949.925722,0.611423
829,852,3821.377208,0.543630
830,821,1609.737859,0.133502
830,823,4597.326536,0.605151
830,847,4313.072005,0.540201
831,249,2308.850087,3.342936
831,826,316.957036,1.400170
831,827,338.793964,1.800012
831,22,920.413000,1.166667
832,324,0.000000,0.533333
832,833,404.564719,0.171430
832,846,1489.666066,0.342909
832,27,90.150000,0.666667
833,825,404.564719,0.548576
833,832,1579.816066,0.171463
834,758,949.925722,0.514321
834,856,1647.699810,0.772216
835,821,854.466669,0.668578
835,845,616.789733,0.942865
835,23,338.111844,1.083333
836,822,1700.292874,0.943981
836,823,456.081700,0.160005
836,824,1757.861571,0.606823
836,835,0.000000,0.514286
836,23,1875.378369,1.083333
